COUNTRY,OccupancyClassDescription,OccupancySchemeID,OccupancyClassCode
VN,Electric Power Generation - Gas Power (Mid),RMS IND,5032
VN,Electric Power Generation - Gas Power (Large),RMS IND,5033
VN,Electric Power - T&D,RMS IND,6001
VN,Electric Power - Substations (Small),RMS IND,6011
VN,Electric Power - Substations (Mid),RMS IND,6012
VN,Electric Power - Substations (Large),RMS IND,6013
VN,Electric Power - Nuclear Power Plant,RMS IND,6021
VN,Electric Power - Wind Farms (Small),RMS IND,6031
VN,Electric Power - Wind Farms (Mid),RMS IND,6032
VN,Electric Power - Wind Farms (Large),RMS IND,6033
VN,Electric Power - Solar Farms (Small),RMS IND,6041
VN,Electric Power - Solar Farms (Mid),RMS IND,6042
VN,Electric Power - Solar Farms (Large),RMS IND,6043
VN,Natural Gas,RMS IND,7001
VN,Food & Beverage,RMS IND,7011
VN,Data Processing/Telecommunications,RMS IND,7021
VN,Communications,RMS IND,7031
VN,Ports & Harbors,RMS IND,7041
VN,"Dams, Reservoirs only",RMS IND,7051
VN,Water/Sewage treatment plants,RMS IND,7061
VN,Outdoor Mechanical,RMS IND,7071
VN,Airport (Small),RMS IND,7081
VN,Airport (Mid),RMS IND,7082
VN,Airport (Large),RMS IND,7083
W3,Electric Power - Wind farms,RMS IND,6031
ZZ,Heavy Industrial - Mining,RMS IND,1
ZZ,Light Industrial - Pharmaceutical,RMS IND,10
ZZ,Heavy Industrial - Mining,RMS IND,1001
ZZ,Heavy Industrial - Cement,RMS IND,1011
ZZ,Heavy Industrial - Steel,RMS IND,1021
ZZ,Heavy Industrial - Pulp & Paper,RMS IND,1031
ZZ,Heavy Industrial - Glass,RMS IND,1041
ZZ,Heavy Industrial - General,RMS IND,1051
ZZ,Light Industrial - Biomedical,RMS IND,11
ZZ,Light Industrial - Semiconductor,RMS IND,12
ZZ,Light Industrial - General Assembly,RMS IND,13
ZZ,Light Industrial - General Manufacturing,RMS IND,14
ZZ,Petrochemical - Refineries,RMS IND,15
ZZ,Petrochemical - Pipelines,RMS IND,16
ZZ,Electric Power Generation - Fossil Fuel,RMS IND,17
ZZ,Electric Power Generation - Hydroelectric,RMS IND,18
ZZ,Electric Power Generation - Co-Generation,RMS IND,19
ZZ,Heavy Industrial - Cement,RMS IND,2
ZZ,Electric Power - T&D,RMS IND,20
ZZ,Chemical Processing - Primarily Outdoor,RMS IND,2001
ZZ,Chemical Processing - Primarily Indoor,RMS IND,2011
ZZ,Electric Power - Substations,RMS IND,21
ZZ,Natural Gas,RMS IND,22
ZZ,Food & Beverage,RMS IND,23
ZZ,Data Processing/Telecommunications,RMS IND,24
ZZ,Communications,RMS IND,25
ZZ,Ports & Harbors,RMS IND,26
ZZ,Airport,RMS IND,27
ZZ,Heavy Industrial - Steel,RMS IND,3
ZZ,Light Industrial - Electronics,RMS IND,3001
ZZ,Light Industrial - Pharmaceutical,RMS IND,3011
ZZ,Light Industrial - Biomedical,RMS IND,3021
ZZ,Light Industrial - Semiconductor,RMS IND,3031
ZZ,Light Industrial - General Assembly,RMS IND,3041
ZZ,Light Industrial - General Manufacturing,RMS IND,3051
ZZ,Light Industrial - Technological Risk,RMS IND,3061
ZZ,Heavy Industrial - Pulp & Paper,RMS IND,4
ZZ,Petrochemical - Refineries,RMS IND,4001
ZZ,Petrochemical - Pipelines,RMS IND,4011
ZZ,Petrochemical - Pipelines below ground,RMS IND,4021
ZZ,Petrochemical - Tank farms,RMS IND,4031
ZZ,Heavy Industrial - Glass,RMS IND,5
ZZ,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
ZZ,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
ZZ,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
ZZ,Electric Power Generation - Hydroelectric,RMS IND,5011
ZZ,Electric Power Generation - Co-Generation (Small),RMS IND,5021
ZZ,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
ZZ,Electric Power Generation - Co-Generation (Large),RMS IND,5023
ZZ,Electric Power Generation - Gas Power (Small),RMS IND,5031
ZZ,Electric Power Generation - Gas Power (Mid),RMS IND,5032
ZZ,Electric Power Generation - Gas Power (Large),RMS IND,5033
ZZ,Heavy Industrial - General,RMS IND,6
ZZ,Electric Power - T&D,RMS IND,6001
ZZ,Electric Power - Substations (Small),RMS IND,6011
ZZ,Electric Power - Substations (Mid),RMS IND,6012
ZZ,Electric Power - Substations (Large),RMS IND,6013
ZZ,Electric Power - Nuclear power plant,RMS IND,6021
ZZ,Electric Power - Wind Farms (Small),RMS IND,6031
ZZ,Electric Power - Wind Farms (Mid),RMS IND,6032
ZZ,Electric Power - Wind Farms (Large),RMS IND,6033
ZZ,Electric Power - Solar Farms (Small),RMS IND,6041
ZZ,Electric Power - Solar Farms (Mid),RMS IND,6042
ZZ,Electric Power - Solar Farms (Large),RMS IND,6043
ZZ,Chemical Processing - Primarily Outdoor,RMS IND,7
ZZ,Natural Gas,RMS IND,7001
ZZ,Food & Beverage,RMS IND,7011
ZZ,Data Processing/Telecommunications,RMS IND,7021
ZZ,Communications,RMS IND,7031
ZZ,Ports & Harbors,RMS IND,7041
ZZ,"Dams, Reservoirs only",RMS IND,7051
ZZ,Water/Sewage treatment plants,RMS IND,7061
ZZ,Outdoor Mechanical,RMS IND,7071
ZZ,Airport (Small),RMS IND,7081
ZZ,Airport (Mid),RMS IND,7082
ZZ,Airport (Large),RMS IND,7083
ZZ,Chemical Processing - Primarily Indoor,RMS IND,8
ZZ,Light Industrial - Electronics,RMS IND,9
