COUNTRY,ConstructionClassDescription,ConstructionSchemeID,ConstructionClassCode
BE,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
BE,Broadcast Towers,RMS,32
BE,Observation Towers,RMS,33
BE,Offshore Towers,RMS,34
BE,Canals,RMS,35
BE,Earth Retaining Structures (> 20 ft. high),RMS,36
BE,Waterfront Structures,RMS,37
BE,Residential Equipment,RMS,38
BE,Office Equipment,RMS,39
BE,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
BE,Reinforced Concrete Moment Resisting Frame,RMS,3A1
BE,RCMRF with Shear Walls,RMS,3A2
BE,RCMRF with Unreinforced Masonry Infill,RMS,3A3
BE,Reinforced Concrete Shear Wall,RMS,3A4
BE,Waffle or Flat Slab,RMS,3A5
BE,Steel & Reinforced Concrete Composite Frame,RMS,3A6
BE,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
BE,Precast Moment Resisting Frame,RMS,3B1
BE,Precast MRF with Shear Walls,RMS,3B2
BE,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
BE,Tilt-Up,RMS,3B4
BE,Precast Panel Bearing Wall,RMS,3B5
BE,Lift Slab,RMS,3B6
BE,Reinforced Concrete Tiled Roof,RMS,3C1
BE,Reinforced Concrete Flat Roof,RMS,3C2
BE,STEEL,RMS,4
BE,Electrical Equipment,RMS,40
BE,Mechanical Equipment,RMS,41
BE,High Technology/Lab Equipment,RMS,42
BE,"Trains, Trucks, Airplanes",RMS,43
BE,Automobiles - Personal,RMS,44
BE,Automobiles - Dealers,RMS,45
BE,Steel Frame with Concrete Roof Deck,RMS,4A
BE,Steel Moment Resisting Frame,RMS,4A1
BE,Steel MRF with Shear Walls,RMS,4A2
BE,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
BE,Concentrically Braced Steel Frame,RMS,4A4
BE,Eccentrically Braced Steel Frame,RMS,4A5
BE,Light Metal,RMS,4B
BE,Light Metal Frame,RMS,4B1
BE,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
BE,Steel Tiled Roof,RMS,4C1
BE,Steel Flat Roof,RMS,4C2
BE,MANUFACTURED/MOBILE HOME,RMS,5
BE,Manufactured/Mobile Home without Tie-Downs,RMS,5A
BE,Manufactured/Mobile Home with Tie-Downs,RMS,5B
BE,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
BE,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
BE,Major Bridges (> 500 ft. spans),RMS,8
BE,Underground Pipelines,RMS,9
BG,Unknown,ATC,0
BG,Wood Frame,ATC,1
BG,Moment Steel Frame (Perimeter),ATC,10
BG,Moment Steel Frame (Distributed),ATC,11
BG,Ductile RC Frame (Distributed),ATC,12
BG,Non-Ductile RC Frame (Distributed),ATC,13
BG,Precast Concrete (Non Tilt-Up),ATC,14
BG,Long Span,ATC,15
BG,Tilt-Up,ATC,16
BG,Mobile Home,ATC,17
BG,Specially Engineered Facility,ATC,18
BG,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
BG,Light Metal,ATC,2
BG,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
BG,Major Bridges (> 500 ft. spans),ATC,21
BG,Pipelines - Underground,ATC,22
BG,Pipelines At Grade,ATC,23
BG,Concrete Dams,ATC,24
BG,Earthfill and Rockfill Dams,ATC,25
BG,Alluvium Tunnels,ATC,26
BG,Rock Tunnels,ATC,27
BG,Cut & Cover Tunnels,ATC,28
BG,Storage Tanks - Underground Liquid,ATC,29
BG,Unreinforced Masonry Wall,ATC,3
BG,Underground Solid Storage Tanks,ATC,30
BG,On Ground Liquid Storage Tanks,ATC,31
BG,On Ground Solid Storage Tanks,ATC,32
BG,Storage Tanks - Elevated Liquid,ATC,33
BG,Elevated Solid Storage Tanks,ATC,34
BG,Railroads (Track & Bed),ATC,35
BG,Highways,ATC,36
BG,Runways,ATC,37
BG,High Industrial Masonry Chimneys,ATC,38
BG,High Industrial Concrete Chimneys,ATC,39
BG,URM Wall with Frame,ATC,4
BG,High Industrial Steel Chimneys,ATC,40
BG,Cranes,ATC,41
BG,Conveyor Systems,ATC,42
BG,Transmission Towers (< 100 ft.),ATC,43
BG,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
BG,Broadcast Towers,ATC,45
BG,Observation Towers,ATC,46
BG,Offshore Towers,ATC,47
BG,Canals,ATC,48
BG,Earth Retaining Structures (> 20 ft. high),ATC,49
BG,RC Shear Wall with Frame,ATC,5
BG,Waterfront Structures,ATC,50
BG,Residential Equipment,ATC,51
BG,Office Equipment,ATC,52
BG,Electrical Equipment,ATC,53
BG,Mechanical Equipment,ATC,54
BG,High Technology/Lab Equipment,ATC,55
BG,"Trains, Trucks, Airplanes",ATC,56
BG,RC Shear Wall without Frame,ATC,6
BG,RM Shear Wall,ATC,7
BG,RM Shear Wall with Frame,ATC,8
BG,Braced Steel Frame,ATC,9
BG,UNKNOWN,RMS,0
BG,WOOD,RMS,1
BG,Pipelines At Grade,RMS,10
BG,Concrete Dams,RMS,11
BG,Earthfill and Rockfill Dams,RMS,12
BG,Alluvium Tunnels,RMS,13
BG,Rock Tunnels,RMS,14
BG,Cut & Cover Tunnels,RMS,15
BG,Underground Liquid Storage Tanks,RMS,16
BG,Underground Solid Storage Tanks,RMS,17
BG,On Ground Liquid Storage Tanks,RMS,18
BG,On Ground Solid Storage Tanks,RMS,19
BG,Light Wood Frame,RMS,1A
BG,Light Wood Stud Walls,RMS,1A1
BG,Light Wood Post & Beam,RMS,1A2
BG,Heavy Timber,RMS,1B
BG,Heavy Timber Frame,RMS,1B1
BG,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
BG,MASONRY,RMS,2
BG,Elevated Liquid Storage Tanks,RMS,20
BG,Elevated Solid Storage Tanks,RMS,21
BG,Railroad (Track and Bed),RMS,22
BG,Highways,RMS,23
BG,Runways,RMS,24
BG,High Industrial Masonry Chimneys,RMS,25
BG,High Industrial Concrete Chimneys,RMS,26
BG,High Industrial Steel Chimneys,RMS,27
BG,Cranes,RMS,28
BG,Conveyor Systems,RMS,29
BG,Weak Masonry,RMS,2A
BG,Rubble Stone Masonry,RMS,2A1
BG,Adobe,RMS,2A2
BG,Unreinforced Masonry,RMS,2B
BG,Unreinforced Cut Stone Masonry,RMS,2B1
BG,Unreinforced Solid Brick Masonry,RMS,2B2
BG,Unreinforced Concrete Block Masonry,RMS,2B3
BG,Unreinforced Solid Brick Masonry - With Rigid Diaphragms,RMS,2B7
BG,Structural Masonry,RMS,2C
BG,Reinforced Masonry,RMS,2C1
BG,Confined Masonry,RMS,2C2
BG,REINFORCED CONCRETE,RMS,3
BG,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
BG,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
BG,Broadcast Towers,RMS,32
BG,Observation Towers,RMS,33
BG,Offshore Towers,RMS,34
BG,Canals,RMS,35
BG,Earth Retaining Structures (> 20 ft. high),RMS,36
BG,Waterfront Structures,RMS,37
BG,Residential Equipment,RMS,38
BG,Office Equipment,RMS,39
BG,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
BG,Reinforced Concrete Moment Resisting Frame,RMS,3A1
BG,RCMRF with Shear Walls,RMS,3A2
BG,RCMRF with Unreinforced Masonry Infill,RMS,3A3
BG,Reinforced Concrete Shear Wall,RMS,3A4
BG,Waffle or Flat Slab,RMS,3A5
BG,Steel & Reinforced Concrete Composite Frame,RMS,3A6
BG,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
BG,Precast Moment Resisting Frame,RMS,3B1
BG,Precast MRF with Shear Walls,RMS,3B2
BG,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
BG,Tilt-Up,RMS,3B4
BG,Precast Panel Bearing Wall,RMS,3B5
BG,Lift Slab,RMS,3B6
BG,STEEL,RMS,4
BG,Electrical Equipment,RMS,40
BG,Mechanical Equipment,RMS,41
BG,High Technology/Lab Equipment,RMS,42
BG,"Trains, Trucks, Airplanes",RMS,43
BG,Automobiles - Personal,RMS,44
BG,Automobiles - Dealers,RMS,45
BG,Steel Frame with Concrete Roof Deck,RMS,4A
BG,Steel Moment Resisting Frame,RMS,4A1
BG,Steel MRF with Shear Walls,RMS,4A2
BG,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
BG,Concentrically Braced Steel Frame,RMS,4A4
BG,Eccentrically Braced Steel Frame,RMS,4A5
BG,Light Metal,RMS,4B
BG,Light Metal Frame,RMS,4B1
BG,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
BG,MANUFACTURED/MOBILE HOME,RMS,5
BG,Manufactured/Mobile Home without Tie-Downs,RMS,5A
BG,Manufactured/Mobile Home with Tie-Downs,RMS,5B
BG,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
BG,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
BG,Major Bridges (> 500 ft. spans),RMS,8
BG,Underground Pipelines,RMS,9
BO,Unknown,ATC,0
BO,Wood Frame,ATC,1
BO,Moment Steel Frame (Perimeter),ATC,10
BO,Moment Steel Frame (Distributed),ATC,11
BO,Ductile RC Frame (Distributed),ATC,12
BO,Non-Ductile RC Frame (Distributed),ATC,13
BO,Precast Concrete (Non Tilt-Up),ATC,14
BO,Long Span,ATC,15
BO,Tilt-Up,ATC,16
BO,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
BO,Light Metal,ATC,2
BO,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
BO,Major Bridges (> 500 ft. spans),ATC,21
BO,Pipelines,ATC,22
BO,Concrete Dams,ATC,24
BO,Earthfill and Rockfill Dams,ATC,25
BO,Alluvium Tunnels,ATC,26
BO,Rock Tunnels,ATC,27
BO,Cut & Cover Tunnels,ATC,28
BO,Non-Elevated Tanks,ATC,29
BO,Unreinforced Masonry Wall,ATC,3
BO,Elevated Tanks,ATC,33
BO,Railroads (Track & Bed),ATC,35
BO,Highways,ATC,36
BO,Runways,ATC,37
BO,High Industrial Masonry Chimneys,ATC,38
BO,High Industrial Concrete Chimneys,ATC,39
BO,URM Wall with Frame,ATC,4
BO,High Industrial Steel Chimneys,ATC,40
BO,Cranes,ATC,41
BO,Conveyor Systems,ATC,42
BO,Electrical Transmission Line Towers and Broadcast Towers,ATC,43
BO,Canals,ATC,48
BO,Earth Retaining Structures (> 20 ft. high),ATC,49
BO,RC Shear Wall with Frame,ATC,5
BO,Waterfront Structures,ATC,50
BO,Residential Equipment,ATC,51
BO,Office Equipment,ATC,52
BO,Electrical Equipment,ATC,53
BO,Mechanical Equipment,ATC,54
BO,High Technology/Lab Equipment,ATC,55
BO,"Trains, Trucks, Airplanes",ATC,56
BO,RC Shear Wall without Frame,ATC,6
BO,RM Shear Wall,ATC,7
BO,RM Shear Wall with Frame,ATC,8
BO,Braced Steel Frame,ATC,9
BO,UNKNOWN,RMS,0
BO,WOOD,RMS,1
BO,Concrete Dams,RMS,11
BO,Earthfill and Rockfill Dams,RMS,12
BO,Alluvium Tunnels,RMS,13
BO,Rock Tunnels,RMS,14
BO,Cut & Cover Tunnels,RMS,15
BO,Non-Elevated Tanks,RMS,16
BO,Light Wood Frame,RMS,1A
BO,Light Wood Stud Walls,RMS,1A1
BO,Light Wood with URM/Adobe Infill,RMS,1A4
BO,Heavy Timber,RMS,1B
BO,Heavy Timber Frame,RMS,1B1
BO,MASONRY,RMS,2
BO,Elevated Tanks,RMS,20
BO,Railroad (Track and Bed),RMS,22
BO,Highways,RMS,23
BO,Runways,RMS,24
BO,High Industrial Masonry Chimneys,RMS,25
BO,High Industrial Concrete Chimneys,RMS,26
BO,High Industrial Steel Chimneys,RMS,27
BO,Cranes,RMS,28
BO,Conveyor Systems,RMS,29
BO,Weak Masonry,RMS,2A
BO,Adobe,RMS,2A2
BO,Reinforced Adobe,RMS,2A3
BO,Unreinforced Masonry,RMS,2B
BO,Unreinforced Cut Stone Masonry,RMS,2B1
BO,Unreinforced Solid Brick Masonry,RMS,2B2
BO,Unreinforced Concrete Block Masonry,RMS,2B3
BO,Bahareque,RMS,2B6
BO,Structural Masonry,RMS,2C
BO,Reinforced Masonry,RMS,2C1
BO,Confined Masonry,RMS,2C2
BO,Reinforced Masonry with Wood or Metal Studs in the upper floors,RMS,2C5
BO,REINFORCED CONCRETE,RMS,3
BO,Electrical Transmission Line Towers and Broadcast Towers,RMS,30
BO,Canals,RMS,35
BO,Earth Retaining Structures (> 20 ft. high),RMS,36
BO,Waterfront Structures,RMS,37
BO,Residential Equipment,RMS,38
BO,Office Equipment,RMS,39
BO,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
BO,Reinforced Concrete Moment Resisting Frame,RMS,3A1
BO,RCMRF with Shear Walls,RMS,3A2
BO,Reinforced Concrete Shear Walls with limited ductility,RMS,3A23
BO,RCMRF with Unreinforced Masonry Infill,RMS,3A3
BO,Reinforced Concrete Shear Wall,RMS,3A4
BO,RCMRF with Waffle or Flat Slab,RMS,3A5
BO,RCMRF with Shear Walls with Waffle or Flat Slab,RMS,3A7
BO,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
BO,Tilt-Up,RMS,3B4
BO,STEEL,RMS,4
BO,Electrical Equipment,RMS,40
BO,Mechanical Equipment,RMS,41
BO,High Technology/Lab Equipment,RMS,42
BO,"Trains, Trucks, Airplanes",RMS,43
BO,Automobiles - Personal,RMS,44
BO,Automobiles - Dealers,RMS,45
BO,Steel Frame with Concrete Roof Deck,RMS,4A
BO,Steel Moment Resisting Frame,RMS,4A1
BO,Steel MRF with Shear Walls,RMS,4A2
BO,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
BO,Concentrically Braced Steel Frame,RMS,4A4
BO,Light Metal,RMS,4B
BO,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
BO,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
BO,Major Bridges (> 500 ft. spans),RMS,8
BO,Pipelines,RMS,9
BR,Unknown,ATC,0
BR,Wood Frame,ATC,1
BR,Moment Steel Frame (Perimeter),ATC,10
BR,Moment Steel Frame (Distributed),ATC,11
BR,Ductile RC Frame (Distributed),ATC,12
BR,Non-Ductile RC Frame (Distributed),ATC,13
BR,Precast Concrete (Non Tilt-Up),ATC,14
BR,Long Span,ATC,15
BR,Tilt-Up,ATC,16
BR,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
BR,Light Metal,ATC,2
BR,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
BR,Major Bridges (> 500 ft. spans),ATC,21
BR,Pipelines,ATC,22
BR,Concrete Dams,ATC,24
BR,Earthfill and Rockfill Dams,ATC,25
BR,Alluvium Tunnels,ATC,26
BR,Rock Tunnels,ATC,27
BR,Cut & Cover Tunnels,ATC,28
BR,Non-Elevated Tanks,ATC,29
BR,Unreinforced Masonry Wall,ATC,3
BR,Elevated Tanks,ATC,33
BR,Railroads (Track & Bed),ATC,35
BR,Highways,ATC,36
BR,Runways,ATC,37
BR,High Industrial Masonry Chimneys,ATC,38
BR,High Industrial Concrete Chimneys,ATC,39
BR,URM Wall with Frame,ATC,4
BR,High Industrial Steel Chimneys,ATC,40
BR,Cranes,ATC,41
BR,Conveyor Systems,ATC,42
BR,Electrical Transmission Line Towers and Broadcast Towers,ATC,43
BR,Canals,ATC,48
BR,Earth Retaining Structures (> 20 ft. high),ATC,49
BR,RC Shear Wall with Frame,ATC,5
BR,Waterfront Structures,ATC,50
BR,Residential Equipment,ATC,51
BR,Office Equipment,ATC,52
BR,Electrical Equipment,ATC,53
BR,Mechanical Equipment,ATC,54
BR,High Technology/Lab Equipment,ATC,55
BR,"Trains, Trucks, Airplanes",ATC,56
BR,RC Shear Wall without Frame,ATC,6
BR,RM Shear Wall,ATC,7
BR,RM Shear Wall with Frame,ATC,8
BR,Braced Steel Frame,ATC,9
BR,UNKNOWN,RMS,0
BR,WOOD,RMS,1
BR,Concrete Dams,RMS,11
BR,Earthfill and Rockfill Dams,RMS,12
BR,Alluvium Tunnels,RMS,13
BR,Rock Tunnels,RMS,14
BR,Cut & Cover Tunnels,RMS,15
BR,Non-Elevated Tanks,RMS,16
BR,Light Wood Frame,RMS,1A
BR,Light Wood Stud Walls,RMS,1A1
BR,Light Wood with URM/Adobe Infill,RMS,1A4
BR,Heavy Timber,RMS,1B
BR,Heavy Timber Frame,RMS,1B1
BR,MASONRY,RMS,2
BR,Elevated Tanks,RMS,20
BR,Railroad (Track and Bed),RMS,22
BR,Highways,RMS,23
BR,Runways,RMS,24
BR,High Industrial Masonry Chimneys,RMS,25
BR,High Industrial Concrete Chimneys,RMS,26
BR,High Industrial Steel Chimneys,RMS,27
BR,Cranes,RMS,28
BR,Conveyor Systems,RMS,29
BR,Weak Masonry,RMS,2A
BR,Adobe,RMS,2A2
BR,Reinforced Adobe,RMS,2A3
BR,Unreinforced Masonry,RMS,2B
BR,Unreinforced Cut Stone Masonry,RMS,2B1
BR,Unreinforced Solid Brick Masonry,RMS,2B2
BR,Unreinforced Concrete Block Masonry,RMS,2B3
BR,Bahareque,RMS,2B6
BR,Structural Masonry,RMS,2C
BR,Reinforced Masonry,RMS,2C1
BR,Confined Masonry,RMS,2C2
BR,Reinforced Masonry with Wood or Metal Studs in the upper floors,RMS,2C5
BR,REINFORCED CONCRETE,RMS,3
BR,Electrical Transmission Line Towers and Broadcast Towers,RMS,30
BR,Canals,RMS,35
BR,Earth Retaining Structures (> 20 ft. high),RMS,36
BR,Waterfront Structures,RMS,37
BR,Residential Equipment,RMS,38
BR,Office Equipment,RMS,39
BR,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
BR,Reinforced Concrete Moment Resisting Frame,RMS,3A1
BR,RCMRF with Shear Walls,RMS,3A2
BR,Reinforced Concrete Shear Walls with limited ductility,RMS,3A23
BR,RCMRF with Unreinforced Masonry Infill,RMS,3A3
BR,Reinforced Concrete Shear Wall,RMS,3A4
BR,RCMRF with Waffle or Flat Slab,RMS,3A5
BR,RCMRF with Shear Walls with Waffle or Flat Slab,RMS,3A7
BR,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
BR,Tilt-Up,RMS,3B4
BR,STEEL,RMS,4
BR,Electrical Equipment,RMS,40
BR,Mechanical Equipment,RMS,41
BR,High Technology/Lab Equipment,RMS,42
BR,"Trains, Trucks, Airplanes",RMS,43
BR,Automobiles - Personal,RMS,44
BR,Automobiles - Dealers,RMS,45
BR,Steel Frame with Concrete Roof Deck,RMS,4A
BR,Steel Moment Resisting Frame,RMS,4A1
BR,Steel MRF with Shear Walls,RMS,4A2
BR,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
BR,Concentrically Braced Steel Frame,RMS,4A4
BR,Light Metal,RMS,4B
BR,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
BR,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
BR,Major Bridges (> 500 ft. spans),RMS,8
BR,Pipelines,RMS,9
BZ,Unknown,ATC,0
BZ,Wood Frame,ATC,1
BZ,Moment Steel Frame (Perimeter),ATC,10
BZ,Moment Steel Frame (Distributed),ATC,11
BZ,Ductile RC Frame (Distributed),ATC,12
BZ,Non-Ductile RC Frame (Distributed),ATC,13
BZ,Precast Concrete (Non Tilt-Up),ATC,14
BZ,Long Span,ATC,15
BZ,Tilt-Up,ATC,16
BZ,Mobile Home,ATC,17
BZ,Specially Engineered Facility,ATC,18
BZ,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
BZ,Light Metal,ATC,2
BZ,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
BZ,Major Bridges (> 500 ft. spans),ATC,21
BZ,Pipelines - Underground,ATC,22
BZ,Pipelines At Grade,ATC,23
BZ,Concrete Dams,ATC,24
BZ,Earthfill and Rockfill Dams,ATC,25
BZ,Alluvium Tunnels,ATC,26
BZ,Rock Tunnels,ATC,27
BZ,Cut & Cover Tunnels,ATC,28
BZ,Storage Tanks - Underground Liquid,ATC,29
BZ,Unreinforced Masonry Wall,ATC,3
BZ,Underground Solid Storage Tanks,ATC,30
BZ,On Ground Liquid Storage Tanks,ATC,31
BZ,On Ground Solid Storage Tanks,ATC,32
BZ,Storage Tanks - Elevated Liquid,ATC,33
BZ,Elevated Solid Storage Tanks,ATC,34
BZ,Railroads (Track & Bed),ATC,35
BZ,Highways,ATC,36
BZ,Runways,ATC,37
BZ,High Industrial Masonry Chimneys,ATC,38
BZ,High Industrial Concrete Chimneys,ATC,39
BZ,URM Wall with Frame,ATC,4
BZ,High Industrial Steel Chimneys,ATC,40
BZ,Cranes,ATC,41
BZ,Conveyor Systems,ATC,42
BZ,Transmission Towers (< 100 ft.),ATC,43
BZ,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
BZ,Broadcast Towers,ATC,45
BZ,Observation Towers,ATC,46
BZ,Offshore Towers,ATC,47
BZ,Canals,ATC,48
BZ,Earth Retaining Structures (> 20 ft. high),ATC,49
BZ,RC Shear Wall with Frame,ATC,5
BZ,Waterfront Structures,ATC,50
BZ,Residential Equipment,ATC,51
BZ,Office Equipment,ATC,52
BZ,Electrical Equipment,ATC,53
BZ,Mechanical Equipment,ATC,54
BZ,High Technology/Lab Equipment,ATC,55
BZ,"Trains, Trucks, Airplanes",ATC,56
BZ,RC Shear Wall without Frame,ATC,6
BZ,RM Shear Wall,ATC,7
BZ,Wood Frame Single Wall (Hawaii only),ATC,71
BZ,RM Shear Wall with Frame,ATC,8
BZ,Reinforced Concrete Frame with Wood Frame in the upper floors,ATC,80
BZ,Steel Frame with Wood Frame in the upper floors,ATC,81
BZ,High Speed Railway,ATC,82
BZ,Braced Steel Frame,ATC,9
BZ,UNKNOWN,RMS,0
BZ,WOOD,RMS,1
BZ,Pipelines At Grade,RMS,10
BZ,Concrete Dams,RMS,11
BZ,Earthfill and Rockfill Dams,RMS,12
BZ,Alluvium Tunnels,RMS,13
BZ,Rock Tunnels,RMS,14
BZ,Cut & Cover Tunnels,RMS,15
BZ,Underground Liquid Storage Tanks,RMS,16
BZ,Underground Solid Storage Tanks,RMS,17
BZ,On Ground Liquid Storage Tanks,RMS,18
BZ,On Ground Solid Storage Tanks,RMS,19
BZ,Light Wood Frame,RMS,1A
BZ,Light Wood Stud Walls,RMS,1A1
BZ,Light Wood Post & Beam,RMS,1A2
BZ,Heavy Timber,RMS,1B
BZ,Heavy Timber Frame,RMS,1B1
BZ,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
BZ,MASONRY,RMS,2
BZ,Elevated Liquid Storage Tanks,RMS,20
BZ,Elevated Solid Storage Tanks,RMS,21
BZ,Railroad (Track and Bed),RMS,22
BZ,Highways,RMS,23
BZ,Runways,RMS,24
BZ,High Industrial Masonry Chimneys,RMS,25
BZ,High Industrial Concrete Chimneys,RMS,26
BZ,High Industrial Steel Chimneys,RMS,27
BZ,Cranes,RMS,28
BZ,Conveyor Systems,RMS,29
BZ,Weak Masonry,RMS,2A
BZ,Rubble Stone Masonry,RMS,2A1
BZ,Adobe,RMS,2A2
BZ,Unreinforced Masonry,RMS,2B
BZ,Unreinforced Cut Stone Masonry,RMS,2B1
BZ,Unreinforced Solid Brick Masonry,RMS,2B2
BZ,Unreinforced Concrete Block Masonry,RMS,2B3
BZ,Bahareque,RMS,2B6
BZ,Structural Masonry,RMS,2C
BZ,Reinforced Masonry,RMS,2C1
BZ,Confined Masonry,RMS,2C2
BZ,REINFORCED CONCRETE,RMS,3
BZ,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
BZ,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
BZ,Broadcast Towers,RMS,32
BZ,Observation Towers,RMS,33
BZ,Offshore Towers,RMS,34
BZ,Canals,RMS,35
BZ,Earth Retaining Structures (> 20 ft. high),RMS,36
BZ,Waterfront Structures,RMS,37
BZ,Residential Equipment,RMS,38
BZ,Office Equipment,RMS,39
BZ,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
BZ,Reinforced Concrete Moment Resisting Frame,RMS,3A1
BZ,Reinforced Concrete Frame with Wood Frame in the upper floors,RMS,3A10
BZ,RCMRF with Shear Walls,RMS,3A2
BZ,RCMRF with Unreinforced Masonry Infill,RMS,3A3
BZ,Reinforced Concrete Shear Wall,RMS,3A4
BZ,Waffle or Flat Slab,RMS,3A5
BZ,Steel & Reinforced Concrete Composite Frame,RMS,3A6
BZ,Gravity Load Designed RC MRF with Unreinforced Masonry Infill,RMS,3A9
BZ,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
BZ,Precast Moment Resisting Frame,RMS,3B1
BZ,Precast MRF with Shear Walls,RMS,3B2
BZ,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
BZ,Tilt-Up,RMS,3B4
BZ,Precast Panel Bearing Wall,RMS,3B5
BZ,Lift Slab,RMS,3B6
BZ,Reinforced Concrete with Wood/Metal Roof Deck,RMS,3C
BZ,STEEL,RMS,4
BZ,Electrical Equipment,RMS,40
BZ,Mechanical Equipment,RMS,41
BZ,High Technology/Lab Equipment,RMS,42
BZ,"Trains, Trucks, Airplanes",RMS,43
BZ,Automobiles - Personal,RMS,44
BZ,Automobiles - Dealers,RMS,45
BZ,Steel Frame with Concrete Roof Deck,RMS,4A
BZ,Steel Moment Resisting Frame,RMS,4A1
BZ,Steel MRF with Shear Walls,RMS,4A2
BZ,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
BZ,Concentrically Braced Steel Frame,RMS,4A4
BZ,Eccentrically Braced Steel Frame,RMS,4A5
BZ,Gravity Load Designed Steel MRF with Unreinforced Masonry Infill,RMS,4A6
BZ,Steel Frame with Wood Frame in the upper floors,RMS,4A7
BZ,Light Metal,RMS,4B
BZ,Light Metal Frame,RMS,4B1
BZ,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
BZ,Steel Frame with Wood or Metal Roof Deck,RMS,4C
BZ,MANUFACTURED/MOBILE HOME,RMS,5
BZ,Wood Frame Single Wall (Hawaii only),RMS,52A
BZ,Wood Frame Double Wall (Hawaii only),RMS,52B
BZ,Golf Course,RMS,53
BZ,"Boats, Inside a Building (Marina)",RMS,54
BZ,"Boats, Moored, Less than 26 ft, Motor",RMS,55
BZ,"Boats, Moored, Less than 26 ft, Sail",RMS,56
BZ,"Boats, Moored, 26-60 ft, Motor",RMS,57
BZ,"Boats, Moored, 26-60 ft, Sail",RMS,58
BZ,"Boats, Moored, Greater than 60 ft, Motor",RMS,59
BZ,Manufactured/Mobile Home without Tie-Downs,RMS,5A
BZ,Manufactured/Mobile Home with Tie-Downs,RMS,5B
BZ,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
BZ,"Boats, Moored, Greater than 60 ft, Sail",RMS,60
BZ,Floating Structure,RMS,61
BZ,"Aircraft, Small",RMS,63
BZ,"Aircraft, Medium",RMS,64
BZ,"Aircraft, Large",RMS,65
BZ,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
BZ,Major Bridges (> 500 ft. spans),RMS,8
BZ,Underground Pipelines,RMS,9
CA,Unknown,ATC,0
CA,Wood Frame,ATC,1
CA,Moment Steel Frame (Perimeter),ATC,10
CA,Ductile RC Frame (Distributed),ATC,12
CA,Non-Ductile RC Frame (Distributed),ATC,13
CA,Precast Concrete (Non Tilt-Up),ATC,14
CA,Long Span,ATC,15
CA,Tilt-Up,ATC,16
CA,Mobile Home,ATC,17
CA,Specially Engineered Facility,ATC,18
